17.0334	67.5263	1.1356	4.5018	51.102
17.0677	67.7349	1.1378	4.5157	51.202
17.1019	67.7773	1.1401	4.5185	51.302
17.1341	67.7363	1.1423	4.5158	51.402
17.1662	67.6534	1.1444	4.5102	51.502
17.1992	67.6381	1.1466	4.5092	51.602
17.2333	67.7001	1.1489	4.5133	51.702
17.2675	67.7706	1.1512	4.518	51.802
17.3008	67.774	1.1534	4.5183	51.902
17.3333	67.7782	1.1556	4.5185	52.002
17.3661	67.7255	1.1577	4.515	52.102
17.4012	67.8693	1.1601	4.5246	52.202
17.4345	67.685	1.1623	4.5123	52.302
17.468	67.6917	1.1645	4.5128	52.402
17.5002	67.6798	1.1667	4.512	52.502
17.5341	68.313	1.1689	4.5542	52.602
17.5672	67.8284	1.1711	4.5219	52.702
17.6009	67.6126	1.1734	4.5075	52.802
17.6344	67.5432	1.1756	4.5029	52.902
17.668	67.4587	1.1779	4.4972	53.002
17.7008	67.4677	1.1801	4.4978	53.102
17.7341	67.371	1.1823	4.4914	53.202
17.7669	67.2052	1.1845	4.4803	53.302
17.8006	67.246	1.1867	4.4831	53.402
17.8337	67.1372	1.1889	4.4758	53.502
17.8667	67.3868	1.1911	4.4925	53.602
17.9008	67.4773	1.1934	4.4985	53.702
17.9336	67.4433	1.1956	4.4962	53.802
17.9673	67.423	1.1978	4.4949	53.902
18.0008	67.4103	1.2001	4.494	54.002
18.0345	67.4914	1.2023	4.4994	54.102
18.0677	67.5074	1.2045	4.5005	54.202
18.1	67.4632	1.2067	4.4975	54.302
18.1331	67.3934	1.2089	4.4929	54.402
18.1664	67.3819	1.2111	4.4921	54.502
18.2005	67.4755	1.2134	4.4984	54.602
18.2342	67.4978	1.2156	4.4999	54.702
18.2675	67.5988	1.2178	4.5066	54.802
18.3006	67.5065	1.22	4.5004	54.902
18.3336	67.3986	1.2222	4.4932	55.002
18.3672	67.4289	1.2245	4.4953	55.102
18.4009	67.3394	1.2267	4.4893	55.202
18.4344	67.4202	1.229	4.4947	55.302
18.4672	67.326	1.2311	4.4884	55.402
18.4991	67.2985	1.2333	4.4866	55.502
18.5337	67.4061	1.2356	4.4937	55.602
18.5667	67.283	1.2378	4.4855	55.702
18.602	67.41	1.2401	4.494	55.802
18.6345	67.302	1.2423	4.4868	55.902
18.667	67.3781	1.2445	4.4919	56.002
18.6998	67.3452	1.2467	4.4897	56.102
18.7342	67.3697	1.2489	4.4913	56.202
18.7675	67.2357	1.2512	4.4824	56.302
18.8003	67.1777	1.2534	4.4785	56.402
18.8339	67.3181	1.2556	4.4879	56.502
18.8677	67.7025	1.2578	4.5135	56.602
18.8997	67.3758	1.26	4.4917	56.702
18.9347	67.3341	1.2623	4.4889	56.802
18.968	67.2527	1.2645	4.4835	56.902
19.0011	67.3036	1.2667	4.4869	57.002
19.0339	67.3121	1.2689	4.4875	57.102
19.0662	67.2674	1.2711	4.4845	57.202
19.1006	67.222	1.2734	4.4815	57.302
19.1331	67.1419	1.2755	4.4761	57.402
19.1675	67.3033	1.2778	4.4869	57.502
19.2008	67.4219	1.2801	4.4948	57.602
19.2333	67.4474	1.2822	4.4965	57.702
19.2677	67.4639	1.2845	4.4976	57.802
19.3003	67.3612	1.2867	4.4907	57.902
19.3345	67.4003	1.289	4.4934	58.002
19.3667	67.3	1.2911	4.4867	58.102
19.4008	67.5003	1.2934	4.5	58.202
19.4342	67.4411	1.2956	4.4961	58.302
19.4669	67.4461	1.2978	4.4964	58.402
19.4998	67.3293	1.3	4.4886	58.502
19.5339	67.3905	1.3023	4.4927	58.602
19.5678	67.4513	1.3045	4.4968	58.702
19.6017	67.4349	1.3068	4.4957	58.802
19.6339	67.4135	1.3089	4.4942	58.902
19.6666	67.3469	1.3111	4.4898	59.002
19.6992	67.2862	1.3133	4.4857	59.102
19.7339	67.4008	1.3156	4.4934	59.202
19.7686	67.5178	1.3179	4.5012	59.302
19.8008	67.4971	1.3201	4.4998	59.402
19.8334	67.3752	1.3222	4.4917	59.502
19.8659	67.3025	1.3244	4.4868	59.602
19.9009	67.4204	1.3267	4.4947	59.702
19.9352	67.3161	1.329	4.4877	59.802
19.9681	67.3368	1.3312	4.4891	59.902
19.9997	67.2561	1.3333	4.4837	60.002
20.0327	67.395	1.3355	4.493	60.102
20.0672	67.4285	1.3378	4.4952	60.202
20.1009	67.3008	1.3401	4.4867	60.302
20.1352	67.3869	1.3423	4.4925	60.402
20.1683	67.4347	1.3446	4.4956	60.502
20.1998	67.2966	1.3467	4.4864	60.602
20.2342	67.3416	1.3489	4.4894	60.702
20.267	67.1757	1.3511	4.4784	60.802
20.3008	67.1033	1.3534	4.4736	60.902
20.3341	67.0425	1.3556	4.4695	61.002
20.3666	67.1165	1.3578	4.4744	61.102
20.4005	67.2081	1.36	4.4805	61.202
20.4331	67.1123	1.3622	4.4742	61.302
20.4669	67.0343	1.3645	4.469	61.402
20.5006	66.9976	1.3667	4.4665	61.502
20.5342	67.0938	1.3689	4.4729	61.602
20.5673	67.0502	1.3712	4.47	61.702
20.6	66.9856	1.3733	4.4657	61.802
20.6337	66.9063	1.3756	4.4604	61.902
20.6662	66.7944	1.3777	4.453	62.002
20.7005	66.8587	1.38	4.4572	62.102
20.7345	66.8945	1.3823	4.4596	62.202
20.7673	66.8598	1.3845	4.4573	62.302
20.7744	66.7764	1.385	4.4518	62.326
